26	500
27	235
28	1579
29	404
30	139
31	1349
32	344
33	1122
34	2390
35	190
36	437
37	317
38	1280
39	525
40	1264
41	1846
42	530
44	2379
45	236
46	735
47	1477
0	2162
1	1098
2	1790
3	594
4	1025
5	2468
6	2415
7	2338
8	2193
9	401
10	1727
11	1892
12	1486
13	1470
14	2004
15	2030
16	2532
17	2375
18	2527
19	1884
20	1432
21	1989
22	1649
23	515
24	1364
25	569
26	2481
27	2418
28	1172
29	2393
30	2384
31	1043
32	2035
33	1528
34	146
35	2316
36	2526
37	2339
38	1100
39	1988
40	1766
41	698
42	2405
43	2379
45	2152
46	1647
47	981
0	488
1	1727
2	640
3	2138
4	1253
5	528
6	334
7	565
8	352
9	1826
10	441
11	262
12	673
13	758
14	176
15	768
16	739
17	281
18	621
19	339
20	745
21	636
22	570
23	1638
24	819
25	2039
26	625
27	390
28	1349
29	509
30	242
31	1131
32	134
33	898
34	2160
35	286
36	590
37	301
38	1053
39	320
40	1071
41	1611
42	622
43	236
44	2152
46	520
47	1242
0	753
1	1388
2	591
3	1695
4	839
5	856
6	769
7	911
8	695
9	1344
10	225
11	282
12	239
13	428
14	410
15	870
16	980
17	728
18	930
19	246
20	225
21	739
22	341
23	1133
24	406
25	1595
26	898
27	780
28	1015
29	791
30	761
31	614
32	394
33	677
34	1666
35	673
36	919
37	769
38	555
39	495
40	989
41	1164
42	842
43	735
44	1647
45	520
47	801
0	1184
1	661
2	810
3	900
4	97
5	1654
6	1545
7	1359
8	1226
9	606
10	802
11	984
12	581
13	504
14	1077
15	1056
16	1777
17	1498
18	1730
19	1044
20	646
21	1009
22	693
23	519
24	424
25	800
26	1698
27	1568
28	379
29	1592
30	1456
31	437
32	1145
33	554
34	953
35	1457
36	1718
37	1385
38	317
39	1029
40	843
41	370
42	1640
43	1477
44	981
45	1242
46	801
